지역명,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10
동래구,80.775685,82.51294,83.91309,85.372128,86.880849,88.200703,89.026697,89.739685,91.933145,93.915472,95.570511,96.77146,97.859018,99.198289,99.693717,100,100.2770728,100.5445426,101.0741078,101.1935071,101.0969809,101.0008236,100.6075422,100.3412244,99.86655968,99.09664039,97.85420497,96.49013918,95.81634492,95.07278486,93.63242396,92.62818012,92.25137512,91.68520774,90.8292057,90.60537995,90.44353555,90.26630344,90.18642138,90.08496437,90.03701677,89.84679142,89.39456079,88.8608218,88.67566189,88.58281878,88.44503925,88.34150538,88.19391016,88.09466534,87.46288214,87.16034454,87.09516743,86.97573827,86.83284743,86.78871157,86.61030405,86.48070459,86.23016701,86.15497796,86.41232742
남구,79.77361,82.181442,83.496314,84.782648,86.760184,88.062006,89.124992,90.403294,91.748973,92.861735,94.917347,96.852017,97.651216,98.525034,99.449107,100,100.4933247,100.7062959,100.9520275,101.1235207,101.6313233,101.7474893,101.0362072,100.9911402,100.7524794,99.13585964,96.94340983,94.07269989,93.35871558,92.42092099,90.78044922,90.40530996,89.80851133,89.25461166,88.94092531,88.99726299,88.90240487,88.69226694,88.54569447,88.3824035,88.27332604,88.19379634,87.99548756,87.84314885,87.74685601,87.72596003,87.73952422,87.68785932,87.53098649,87.19358166,87.00834766,86.77197963,86.62441587,86.4226537,86.13459689,86.03163176,85.90229589,85.81012769,85.78455445,85.63650237,85.70766243
북구,83.78699,84.576184,86.571827,87.432687,88.178253,88.473432,89.413563,90.770992,92.370125,93.63597,95.266602,96.559134,97.45268,99.014347,99.510725,100,100.2193099,100.5991481,100.8357812,101.1277483,101.288229,101.5148957,101.2097059,100.9758961,100.3947289,99.77325582,98.86569659,97.80684981,97.41229796,96.43740642,95.45331088,95.01407942,94.29091638,93.82702059,93.59554346,93.38808719,93.22882219,92.87523935,92.68348682,92.36749853,92.21419405,91.94767176,91.73344938,91.61736352,91.47740849,91.19735084,90.76994728,90.74373094,90.67318749,90.44787565,89.76307274,89.3705977,89.12472135,88.86836805,88.52845383,88.275605,87.87883008,87.68214517,87.24461252,87.04675257,86.99527372
해운대구,69.907013,74.604184,78.080436,79.514741,80.935015,82.412634,83.735072,85.587566,88.802155,91.303914,93.722135,96.247594,97.623301,99.257621,99.849614,100,100.0488816,100.1346525,100.3324417,100.4800373,100.6095181,100.2929455,99.74517711,99.48678882,98.67138057,96.9709331,95.0762104,92.69625196,91.72997725,89.47026089,87.33432719,86.02272518,85.32924131,85.14472397,84.97922007,84.94806068,84.74854447,84.68021127,84.51961695,84.30593198,84.11397057,83.78478094,83.3833448,83.08388308,82.80016466,82.24034431,81.63392746,81.40583148,81.28084376,81.07640094,80.89566428,80.63556815,80.23643648,79.80073298,79.37231259,79.06215055,78.81571113,78.67296283,78.21109221,77.9553031,77.92058263
사하구,83.093412,84.810725,87.645322,88.202195,88.767232,88.953412,89.414349,89.922311,91.169746,92.904935,94.821606,96.171238,97.078273,98.94487,99.144695,100,100.0086082,100.0796463,100.0945925,100.1343994,100.154501,100.2103081,100.3379765,100.423106,100.4027035,100.0513136,99.37375703,98.35209103,97.93619828,97.40901948,96.78221667,95.77123794,95.38213598,95.24317911,95.03735326,94.90578751,94.64718802,94.47841709,94.17961498,94.14252548,93.92706614,93.83667709,93.63967108,93.34254436,93.27084857,93.05796612,92.98944427,92.85282729,92.74700758,92.53623219,92.27904915,92.2091384,91.82905299,91.61358823,91.20927595,90.93198617,90.66193528,90.46221376,90.12308601,89.8749025,89.79819253
금정구,81.558726,83.608862,88.04442,89.725731,90.97902,92.153678,92.837761,93.323615,95.161284,96.395459,97.882551,98.627679,99.146365,99.797672,99.956201,100,99.96115495,100.1220068,100.8353933,101.2879949,101.3009605,101.3271497,101.1655768,101.0668135,100.392651,99.31749662,98.59790403,97.85146163,97.32212279,96.36640927,95.55902247,94.92072007,94.65709632,93.81094951,93.46900188,93.32441257,92.94074447,92.60812451,92.45317476,92.02561638,91.97276795,91.4260955,90.94309041,90.68384722,90.28112391,90.11579192,90.00151184,89.64536618,89.4700173,89.38968194,89.01284039,88.8757248,88.49394954,88.15851032,87.34689883,86.56989144,86.23337235,86.13718201,85.9228211,85.77155202,85.74672302
강서구,81.591564,83.074988,91.756361,93.220383,94.329287,94.969735,95.779578,95.924165,96.396958,96.953165,98.301539,99.132795,99.739473,100.051399,100.051399,100,99.93386903,99.93369117,99.89649544,99.89574484,99.78361584,99.5589874,99.24784594,99.0610826,98.65792047,97.72839745,94.59934201,92.12165651,90.62467326,88.98398228,87.85319753,87.28720443,87.2534746,87.15859453,87.25873968,87.39289987,87.58027861,87.51014857,87.47077591,87.27840778,87.18621076,87.01470152,86.69499523,86.45721338,86.26841178,85.98511206,85.80022127,85.61667233,85.53879355,85.38117626,85.21734637,85.09966849,84.63075454,84.16392328,84.05417671,83.8771349,83.71775059,83.63987906,83.19105783,82.69540693,82.42568941
연제구,81.406692,82.708772,83.847399,85.229389,87.911489,88.796056,90.563729,91.648934,92.910435,94.510906,96.799404,98.134082,99.014485,99.534492,99.839933,100,100.0235742,100.0591917,100.2832745,100.214053,100.0872895,100.1226114,99.97616958,99.91867297,99.67517428,98.80182851,96.78737423,94.63481522,93.62225782,92.55057451,90.78483176,89.68345643,89.31181167,88.83173208,88.65797659,88.37236236,88.29891624,88.22084206,88.0945231,87.76417494,87.64497559,87.332575,86.99117997,86.73703447,86.41425572,86.28160563,86.16437545,86.07641813,85.916706,85.79446506,85.32531319,85.06628128,84.74407296,84.5447146,84.37028616,84.40046513,84.14684139,83.99729612,83.86185423,83.77582583,83.95311703
수영구,77.724424,81.897586,84.032269,85.181974,86.881795,87.839435,88.60672,90.33743,92.746119,93.972656,95.920325,96.902976,97.696026,99.273213,99.94837,100,100,100,99.94228249,100.1109461,99.819104,99.7421079,99.53213018,99.46273062,99.21779995,98.0033549,96.77616932,94.48259887,92.45289559,91.13556557,89.70803791,88.71216219,88.39332936,88.16175274,87.94535391,87.75648857,87.63072716,87.53030285,87.40193306,87.10921456,86.59756558,86.13421491,85.73375952,85.43933438,85.16794253,84.87669247,84.61946223,84.65516929,84.800991,84.79160748,84.61491247,84.48113876,84.41248472,84.40059856,84.39775795,84.32455112,84.06600202,84.21420869,84.23085661,84.18444178,84.40829543
사상구,88.204984,88.474705,88.884807,90.055824,90.317699,90.500619,90.883385,92.640795,93.225134,94.464785,95.668654,96.361057,97.429842,98.6844,99.422086,100,100.1531242,100.3415018,100.5598105,100.731078,100.977275,101.0669611,101.3510077,101.4995194,101.6333241,101.2016698,100.3516812,99.6800401,99.34450926,98.70616419,98.33105916,97.50432254,97.29333352,97.13026137,96.84076169,96.674632,96.42039745,96.26576009,95.82359041,95.32116891,95.2696108,95.09770241,94.6589367,94.2711984,93.97365191,93.27137769,93.02498902,92.79843434,92.77432201,92.635191,92.1834791,92.032314,91.88225201,91.30758104,91.19887314,91.12139753,90.83326979,90.69231194,90.4492338,89.96192222,89.87759674
기장군,77.004927,78.401573,81.843589,83.293604,86.140246,87.122435,88.170767,89.059251,90.984452,91.870839,93.375748,94.726928,96.488418,98.697303,99.838546,100,100.2517874,100.6320031,100.9644305,101.2720436,101.6745256,101.6910926,101.6507191,101.4002866,100.691127,99.48688961,98.58083327,96.78399472,95.74461002,93.99794429,92.44110689,91.9604626,91.47660455,91.26726998,91.1380089,90.81150633,90.55899696,90.45868293,90.1653502,90.00584867,89.9356347,89.81663721,89.6340379,89.54908593,89.35651319,89.11125524,88.73546462,88.74424355,88.69378833,88.30633836,87.8848934,87.72480178,87.62444387,87.46066605,87.25162719,87.06753985,86.60594029,86.0882573,85.64713252,85.30605106,85.18478312
대구,86.492533,88.327905,90.6937,92.125367,93.407011,94.597761,95.611403,96.653173,97.660233,98.256366,98.807464,99.421608,99.621532,100.069629,100.036917,100,99.89243119,99.70338262,99.42113442,99.13806865,98.62203658,98.14667381,97.61986167,97.14433661,96.06273,94.57177467,92.88513606,91.26883949,90.02732154,88.71715205,87.39845943,86.09798477,85.55279709,85.07976397,84.81572376,84.66059157,84.55779731,84.44220112,84.24655132,83.97538233,83.80125702,83.52207657,83.09760093,82.79517086,82.47123162,82.08076524,81.90039827,81.70060163,81.55437551,81.3085931,80.93314027,80.64180316,80.39791815,80.18032504,79.97154224,79.81510983,79.54612157,79.38699091,79.14359855,78.93303428,78.83737476
중구,86.538711,88.150199,90.04387,91.248472,92.918667,94.91233,97.114518,97.823905,99.06545,99.925296,99.955919,100.168148,100.123583,100.100279,100.06153,100,99.7385738,99.46793903,99.17336791,99.10664469,98.39861092,98.09008509,97.70303169,96.83905423,96.05342981,94.5449657,91.613514,89.76397544,87.6466404,86.07891888,84.80409037,83.02248146,82.69246068,82.61621931,82.62529418,83.1054385,83.38949006,83.67408499,83.85137437,83.54171194,83.43575732,83.12355352,82.90442037,82.75931275,82.7163946,82.92253451,83.114612,83.21750561,83.38953872,83.43695547,83.46765917,83.51367861,83.55469113,83.5707244,83.70385217,83.74549827,83.86313019,83.90091745,83.9167193,84.10318139,84.17511506
동구,90.085546,91.009629,92.398044,93.714831,94.08031,94.424209,95.155872,96.758013,97.557656,98.100566,98.867477,99.799254,100.014073,100.144069,100.072651,100,99.98269795,99.82322367,99.76844992,99.57883191,99.52924698,99.44377234,99.14988311,98.74691295,98.11728138,96.23394425,95.17237626,93.98240807,92.87698575,91.67849784,90.55556058,89.63330071,89.24299143,88.98265246,88.71146019,88.52869735,88.44199702,88.16974418,87.8829045,87.70010259,87.55924564,87.36965757,86.65698808,86.29651223,86.10338347,85.9577079,85.86592844,85.70515945,85.41728373,85.24653129,84.84084366,84.70311274,84.28858883,84.04861015,83.95529343,83.85438959,83.67620871,83.52394651,83.34256579,83.20232597,83.05143655
서구,90.30015,91.74708,93.128365,94.524782,95.657739,96.335301,96.917842,97.258098,97.926471,98.969458,99.416163,99.583202,99.730965,100.181743,100.035635,100,99.76492543,99.75096345,99.57484803,99.33969633,98.92443085,98.83017853,98.39908323,98.19153915,97.16188334,94.36571303,93.41693929,90.94045971,89.67865192,88.34147618,86.69775415,85.7088603,84.788199,84.45434988,83.73481464,83.38303846,82.60899432,82.45679149,82.08935719,81.70190033,81.5201088,81.11502997,80.85349871,80.60724093,80.16766487,79.77998818,79.51548264,78.31672134,78.14403227,77.75393922,77.20274968,76.89269466,76.40693568,75.88633747,75.57466098,75.33192181,75.1913001,75.12710376,75.05460618,74.99095455,74.97883031
남구,87.162634,88.303864,90.039457,90.554931,90.706283,92.208683,92.828349,94.441688,95.246396,96.626708,98.082435,98.974322,99.265822,99.561927,99.819547,100,100.000073,99.97321176,99.85160291,99.84114823,99.60067312,98.99392478,98.78560333,98.66679348,98.49666292,97.83350088,97.13829196,96.19401425,94.89876156,92.01658234,90.53059865,89.03153116,87.87162454,86.60800094,85.72267908,85.68430889,85.47447609,84.99441855,84.86255101,84.29753026,84.13471594,83.34164084,82.25687388,81.64351242,81.37057519,79.77430953,79.55495297,79.38602267,79.28054,78.88000278,78.68571171,78.31535257,78.16262202,77.99236619,77.62158516,77.59354654,77.55884982,77.50329435,77.23640796,77.14864421,77.06879125
북구,88.685205,89.017754,89.955951,91.050282,92.287064,94.027675,95.540288,96.64174,97.391139,97.785522,98.380678,99.063012,99.300607,100.00773,100.035257,100,99.98322882,99.99134153,99.92995474,99.7553413,99.49196596,99.1500718,99.02649417,98.83865654,98.68327977,97.53931744,96.33431946,95.4083932,94.4935083,93.60393,92.50745859,91.20126208,90.71400879,90.4264305,90.2956147,90.19601828,89.98588458,89.91646213,89.61181232,89.28588717,89.08750091,88.72393418,88.43070813,88.02043171,87.44263697,86.81271178,86.44715393,86.17579726,86.01750258,85.63134323,85.22286166,84.67756687,84.45075556,84.19453952,83.80251151,83.55621476,83.04453124,82.89956679,82.78783219,82.68430434,82.6030379
수성구,85.061901,87.691261,90.291819,92.10933,93.211564,94.294381,95.397007,96.391048,97.24046,97.764145,98.349934,99.21486,99.566566,99.942445,99.988526,100,99.89440638,99.74013864,99.67544377,99.43602367,99.28232869,99.0838514,98.81661885,98.32970989,97.88416417,96.9084679,95.0665406,93.02928517,91.91930141,89.96353374,87.95686937,85.79606085,85.02261383,84.33652904,83.85849191,83.77412533,83.65697844,83.50479597,83.37264209,83.0244212,82.78215737,82.47954678,82.12245202,81.86330299,81.51447007,80.99136851,80.72873571,80.58707578,80.41751451,80.14721262,79.72247429,79.28883532,79.08931658,78.9322879,78.80041865,78.69577724,78.39767202,78.26653982,77.93587991,77.68099592,77.61441087
달서구,83.209856,86.349173,90.27256,91.858002,94.058633,95.17088,96.189624,97.098772,98.300759,98.724951,99.150876,99.512942,99.537549,100.170038,100.063424,100,99.78969171,99.36607688,98.61549525,98.15016625,96.94136167,95.91546915,94.87738914,94.22083025,91.7466657,90.31186424,88.27752586,86.33198078,84.81954806,83.53579944,82.16697035,81.10969455,80.52027233,79.79623835,79.59151431,79.17508682,79.03878775,78.97118471,78.86987924,78.61760611,78.4389123,78.16944948,77.77122311,77.43134172,77.09033279,76.80878701,76.75267491,76.65802814,76.56105486,76.39011768,75.97501488,75.82635072,75.59128181,75.33957077,75.13959128,74.91519668,74.67640545,74.44501154,74.09668515,73.64653355,73.48432504
달성군,89.282443,89.975557,91.659233,92.937177,93.305932,94.709133,94.966038,95.939341,97.419582,98.614687,99.093615,99.657675,100.019087,100.133419,100.063488,100,99.9658437,99.90980477,99.82456117,99.55318681,99.29790807,99.06522037,98.40828304,97.81694075,97.02434542,94.568338,92.39391687,90.71596067,89.42923932,88.60411549,87.94629605,87.11619305,86.92552,86.85475299,86.77560465,86.88026722,87.10561621,87.02280144,86.71356455,86.61445894,86.53737319,86.46393794,86.02640605,85.96853565,85.90675021,85.73860334,85.53983918,85.24018732,85.08722526,84.8436162,84.59198067,84.36304232,84.13697209,83.9870146,83.77331619,83.69721198,83.46700505,83.27675413,83.01034863,82.95936705,82.91849958
인천,73.849792,74.238786,74.891548,75.645305,76.80853,78.881012,81.136697,83.02798,86.048578,88.189158,91.182109,94.156475,96.28379,98.456425,99.555324,100,100.2728224,100.3155666,100.4276154,100.6953525,100.264994,99.88455225,99.51356935,99.21052123,98.08476244,95.5464909,93.46206669,91.12061838,89.17779003,87.3181708,85.98853565,85.21383404,84.92127364,84.67228302,84.52867111,84.55396356,84.58387516,84.58463215,84.41926782,84.28671106,84.22036243,84.14164913,84.08052221,84.02875029,84.04532583,84.08749001,84.1581838,84.36674423,84.47756274,84.53511614,84.49966353,84.43077844,84.35611951,84.32395144,84.2737507,84.22176959,84.18016603,84.18038737,84.16163907,84.15909585,84.12358918
중구,80.215373,80.909544,81.461551,81.706561,82.345068,83.683775,84.53804,86.170694,87.1027,87.656777,89.28114,91.943188,93.773994,97.988884,99.547043,100,100.1264003,100.1944922,100.477755,101.1430927,101.0638564,101.0104929,100.8198091,100.6738148,100.2109547,97.37203076,94.98024914,92.13089676,91.25769512,89.97949669,88.40886965,87.64675045,87.50330567,87.49697577,87.29994576,87.37454404,87.8253291,88.10527537,88.04349625,88.12007869,88.26344631,88.37720192,88.58768896,88.71697912,88.76419936,89.28786894,89.50623973,89.6993093,89.87339189,89.89010067,89.72867856,89.63348992,89.55626804,89.41172177,89.33622043,89.01391651,88.93979716,88.8686781,88.65220882,88.57520362,88.45702127
동구,77.302179,77.288125,77.670111,78.074109,78.296256,79.007396,79.977408,81.359612,83.767706,86.132189,89.383024,91.665201,94.544085,98.609304,99.582006,100,100.2892237,100.5113731,100.7251534,101.331134,101.5557385,101.2849959,100.6657929,100.4823011,100.309713,98.40788451,97.43192952,96.34203742,95.17908048,93.45735769,92.71346977,91.86383378,91.61282493,91.58042015,91.49874181,91.33266591,90.89155282,90.85221166,90.32953116,90.08247141,89.95363549,89.50331617,89.32158826,88.08359735,87.64021909,87.57427766,87.61922255,87.62712972,87.60623908,87.55570847,87.36637699,87.29873808,87.30244037,87.15635365,87.17843388,87.10556271,87.10556271,87.03445236,87.12147869,87.14714803,87.22136954
미추홀구,81.829062,82.16683,82.379485,82.808409,83.012535,83.864514,84.826525,86.112484,88.192958,90.54137,92.176208,95.269091,97.322648,98.765156,99.500702,100,100.2924468,100.5672564,101.2260493,101.9407523,101.973739,101.8884275,101.7153431,101.5563374,101.0336724,99.65073295,98.08603515,96.83778955,95.56976308,94.30772529,93.58201434,93.0269157,92.57231772,92.04486031,91.68886964,91.56471892,91.39715305,91.2773877,91.07847748,90.83038846,90.59346472,90.48037817,90.36491265,90.28389447,90.21045229,90.03451468,89.81642248,89.79474336,89.72132514,89.54734363,89.39594066,89.33073149,89.21155923,89.113477,88.97458817,88.85728248,88.82275238,88.84028764,88.8843428,89.01365509,89.04531656
연수구,67.251071,67.548104,68.233573,69.745582,71.595998,74.185287,77.527092,79.364925,82.350193,85.297608,89.310791,93.404371,96.100642,98.023521,99.578581,100,100.2723007,100.3908645,100.4579083,100.5081895,100.0135029,99.06096737,98.63157989,98.39590844,96.81192601,94.00691134,91.32101706,87.76679733,85.04360088,82.60465567,80.71758139,79.96941998,79.87494064,79.84192783,79.99613443,80.16566678,80.23378238,80.26755299,80.09170002,80.02267868,79.96848701,79.80120272,79.69548505,79.5502678,79.48788926,79.46454658,79.44935024,79.4754055,79.5221164,79.56890173,79.58367816,79.39551543,79.23918817,79.16061021,79.08595604,79.02923721,78.98310958,78.96830205,78.98448303,78.9921307,78.98842703
남동구,75.556747,75.860688,76.216284,76.867058,77.543905,80.277159,82.140416,84.38195,87.213906,89.5796,92.08909,94.387568,96.468745,98.701458,99.588525,100,100.2775501,100.3526622,100.5019594,100.5317826,99.94847892,99.4688444,98.9015389,98.61338121,96.00521998,92.5799146,90.4267238,88.27180634,87.103358,85.79238214,85.1551446,84.58417901,84.31800107,84.18810241,84.07903127,83.92739959,83.78352989,83.83648019,83.68075674,83.58201975,83.5503602,83.57368096,83.7330449,83.82648872,84.00370255,84.04032905,84.0162202,84.15935287,84.19578976,84.19474728,84.14588536,84.10198588,84.06494076,84.02106869,83.95524664,83.88531461,83.84613706,83.84834846,83.81896755,83.82090978,83.85066136
부평구,74.217228,74.6724,75.054386,75.750029,76.568335,78.464539,80.646842,83.074239,87.161229,89.22127,92.046901,94.234535,96.285821,98.44681,99.501166,100,100.2440827,100.1673832,100.0986503,100.3374352,99.76840682,99.54706917,99.02030961,98.54124083,98.02063117,94.44336642,92.11406993,89.63979392,87.53119209,85.29123068,83.68109116,82.8360862,82.40239664,82.18398751,81.80838627,81.73845083,81.61724978,81.47061304,81.29057826,81.0925666,80.95269261,80.83344823,80.73148753,80.70559853,80.5822619,80.44972671,80.41593622,80.59406877,80.71107444,80.87825329,80.88251636,80.84518181,80.82201514,80.93781303,80.9351173,80.97169415,81.09297948,81.15966119,81.18081459,81.24230355,81.26079884
계양구,72.521738,72.974155,73.801746,74.137485,74.861654,76.243627,79.249379,81.244803,85.182403,86.849968,90.624299,93.789534,95.704032,98.464893,99.410911,100,100.2291624,100.0323038,100.0126177,100.4086558,100.658468,100.7333761,100.6644569,100.2779208,99.91828393,97.48324591,96.3300389,95.2459096,94.01858706,92.46072717,91.21367209,89.73275334,89.31904442,88.74622605,88.15006878,87.84728125,87.70820785,87.43947999,86.89232191,86.41674001,86.25848359,85.95479375,85.32110032,85.01266195,84.84651566,84.74093249,84.65374034,84.77517255,84.85581168,84.88598657,84.65601585,84.55852925,84.30026607,84.20378386,84.16853363,84.13764662,83.91512481,83.80194806,83.65651738,83.54034342,83.46699887
서구,73.904193,74.372856,75.663283,76.396259,78.619164,81.076947,83.234379,84.680788,87.237163,88.955863,91.896145,95.093742,96.915411,98.588467,99.672307,100,100.3429274,100.4169766,100.49389,100.8093974,99.88966427,99.49649342,99.21140014,98.93415576,98.03568392,96.86935009,94.75449358,92.25137556,89.4051685,87.32318518,85.82724687,85.15550187,84.84735001,84.4575132,84.5243963,84.89138007,85.28207745,85.46011024,85.54823466,85.5778022,85.60947331,85.69809684,85.81390269,85.95704143,86.21317699,86.53169827,87.01635182,87.64681539,87.96853647,88.13391143,88.23044856,88.24573234,88.28134306,88.30857766,88.28425779,88.28912232,88.21315552,88.24961078,88.2495688,88.20283186,88.04997877
강화군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,103.1393849,103.1393849,103.3585432,103.3585432,103.0093017,103.0093017,105.3291288,105.3291288,105.3291288,105.2347419,105.2347419,105.5082841,105.7323287,105.6038331,105.6038331,105.6038331,105.6038331,105.6671442,105.6671442,105.6671442,105.6671442,105.6671442,105.6671442,105.6671442,105.6671442,105.6671442,105.6441789,105.6441789,103.6178863,103.5453496,101.5174408,101.5976572,101.6362571,101.6362571,101.6362571,101.6362571
광주,84.98991,85.703515,86.694044,87.342055,88.130818,88.752327,89.494379,90.071672,91.047904,91.701188,92.877672,94.338464,95.99303,98.203206,99.138289,100,100.4409002,100.7764532,101.2802945,102.1604758,102.7811391,103.0189903,103.108606,102.9874095,102.8109437,101.7276985,100.7341744,99.39674291,98.59291244,97.57630925,97.10432944,96.6267267,96.26426795,95.98706562,95.69219142,95.54171999,95.49106384,95.42734372,95.28654931,95.08768115,94.89546666,94.71545952,94.38719576,94.0698954,93.74277085,93.47420818,93.22011389,93.06000595,92.91515737,92.67359184,92.31538403,92.14380159,92.04230329,91.78349539,91.51778509,91.4069782,91.24261866,91.09575527,90.96764305,90.73834591,90.57797552
동구,95.187866,95.261419,95.740956,95.853656,96.475391,97.095029,97.364423,97.364407,97.927521,97.927521,98.25768,98.942511,99.516146,99.763737,99.999885,100,100.1642574,100.1643698,100.6366004,101.0268975,101.3886187,101.661436,101.6678516,101.3928192,101.3111745,100.8620456,99.67906307,98.03899805,96.4783476,94.78143011,94.26380574,93.61209685,93.34608082,93.13640301,92.90968751,92.82934504,92.93011107,93.13209223,93.16586673,92.87989061,92.75693369,92.60576001,92.42576396,92.14360071,91.9704094,91.91065587,91.76621217,91.77422791,91.65161459,91.63861977,91.47527196,91.39428684,91.38028921,91.2993286,91.10579336,90.98588074,90.76788441,90.66192039,90.58563503,90.28752869,90.21999494
서구,87.363935,87.510419,88.027654,88.202005,88.913026,89.220414,89.660011,90.516176,91.422403,92.365778,93.032133,94.43458,96.61122,97.940947,98.91087,100,100.250168,100.7890793,101.796503,102.9007212,103.5474358,104.02158,103.9490287,103.9163755,103.728952,103.0200527,101.5822013,99.69580856,98.92336971,98.09835301,97.57924926,97.03420405,96.53972931,96.05981054,95.7547214,95.73478604,95.84713489,95.99871515,95.9758676,95.59628543,95.30923994,95.1512982,94.82501897,94.6018376,94.29803989,94.15657749,94.08034639,93.95929636,93.88129655,93.69324205,93.48378927,93.33951925,93.12688523,92.98895239,92.78830341,92.66792368,92.47176022,92.37243957,92.20491318,91.98959986,91.77390434
남구,86.241016,87.142505,88.088383,88.746776,89.622503,90.553928,91.180131,91.415686,92.204632,92.532985,93.603363,95.19531,96.314509,97.677299,98.630062,100,100.3673604,100.8259158,101.588191,102.7774251,103.5730017,103.7613866,103.8961769,103.8195151,103.5485328,102.9042483,102.0600258,100.2006562,99.27529898,98.50594729,98.0449246,97.7872256,97.30308949,96.89474492,96.58709653,96.5010926,96.49760243,96.40348707,96.2010889,96.03759542,95.75996815,95.45415977,94.60046991,94.11342005,93.8821104,93.65474413,93.49702287,93.42193821,93.28701431,93.13273851,92.75571156,92.59076844,92.52207576,92.30030927,92.09328382,92.0583166,91.80142939,91.54520197,91.26458917,90.63109844,90.13838905
북구,85.065749,85.70713,86.391568,87.219849,87.750395,88.297431,89.499003,90.350222,91.39868,91.958464,93.173718,94.36713,95.713134,98.2423,99.3148,100,100.5302434,100.9337275,101.0951781,101.7901615,102.4641606,102.8133732,103.2286461,103.1490747,103.0331315,102.0192416,101.5827024,100.764493,100.2098357,99.14594694,98.72371304,98.1914322,97.80912009,97.64527974,97.37708332,97.04344119,96.89317178,96.7087652,96.45984227,96.30615012,96.09101392,95.82674274,95.60743499,95.35240044,95.0117578,94.57510159,94.29655573,94.01296404,93.86213937,93.49728146,93.10578357,92.91648694,92.87051011,92.40468957,92.15495622,92.06492657,91.95732869,91.76257968,91.72287487,91.63509998,91.63009804
광산구,81.16102,82.37841,84.1421,85.029434,86.128495,86.919939,87.529507,87.844758,88.943133,89.71311,91.402126,93.225045,95.200719,98.417632,99.263239,100,100.5652418,100.6566174,101.0111208,101.8266736,102.3199071,102.2784637,102.1398491,101.9050663,101.7070846,99.95526953,98.68540529,97.56640696,96.70621442,95.61166185,95.12965553,94.68795946,94.4869549,94.30037171,93.97784783,93.86816049,93.73893081,93.5918731,93.46610337,93.36066171,93.29380396,93.24105955,93.03356806,92.65789244,92.24444098,91.98355899,91.5429888,91.39941498,91.1991796,90.94816369,90.4730823,90.27388727,90.16220047,89.96476365,89.58463766,89.4221339,89.28133417,89.19702445,89.06757456,88.89641722,88.75735567
대전,80.50515,81.881694,82.906784,83.866314,85.622047,87.343102,88.152085,89.116537,90.60851,92.096983,94.00393,95.749223,97.216416,99.10025,99.750057,100,99.89660925,99.59380499,99.53207166,99.38282174,99.05410639,98.76837473,98.01014038,97.55730192,96.84951352,94.60126532,93.11959916,91.66287385,90.50184895,89.32879496,88.13170564,87.21366611,86.87947003,86.74785652,86.82081357,87.22826006,87.54850345,87.73902198,87.76093288,87.75163057,87.70104552,87.58274331,87.42025019,87.31580002,87.17387471,87.05758038,86.98205158,86.94264443,86.97319604,86.87948025,86.64383855,86.47861694,86.27126331,86.05960593,85.75941644,85.59845916,85.38499776,85.26172186,85.12307229,84.94855715,84.91708261
동구,85.476286,86.988534,88.264563,88.736212,89.527368,90.931966,91.438907,91.865247,92.19294,92.35631,94.082528,95.374915,96.76003,98.289284,99.023394,100,100.2702522,100.5860304,100.8723215,101.3275552,101.2617129,101.1939047,101.1419748,101.098429,100.4863237,99.61236486,98.44421804,97.01798263,96.66959358,95.4840527,95.01512696,94.61734551,94.19192217,93.78046053,93.26599807,93.37238414,93.55745838,93.68822376,93.74843575,93.79080023,93.82142246,93.72794314,93.58829999,93.4468938,93.22982812,93.03770522,92.91244674,92.83538688,92.73905503,92.61842666,92.19843055,91.82313676,91.41696938,90.96191097,90.08272623,89.92127672,89.57238683,89.4514639,89.33109592,89.10708369,89.06316308
중구,82.643159,83.371344,83.707519,85.164801,87.107335,88.470482,89.672187,90.742855,92.40974,93.512767,94.781639,96.284204,97.655901,99.187747,99.852304,100,100.190379,100.2834583,100.3070715,100.5369806,100.4696793,100.4262233,99.9763096,99.54803309,99.38206549,98.20176594,96.74661605,95.72729185,94.87556852,93.50298474,92.4905134,91.55397921,91.14875531,90.78766457,90.44230747,90.56758904,90.66124251,90.8657555,90.93450725,90.93900585,91.00033312,90.60027238,90.20793399,89.85322882,89.38779703,89.22238882,89.05996562,88.87448417,88.82017828,88.53746088,88.38865102,88.03296724,87.76211196,87.32093889,86.68294789,86.37830219,85.95224488,85.60095656,85.41472604,85.09052907,84.94834358
